productId,name,description,manufactoring_date,expiry_date
44103,Gamma Tool 44103,Durable tool for professionals,2627-10-06,2629-10-06
44104,Delta Device 44104,Compact and efficient device,2627-10-11,2629-10-11
44105,Epsilon Gear 44105,Precision engineered gear,2627-10-16,2629-10-16
44106,Zeta Component 44106,Essential component for machines,2627-10-21,2629-10-21
44107,Eta Module 44107,Modular design for flexibility,2627-10-26,2629-10-26
44108,Theta Part 44108,High performance part,2627-10-31,2629-10-31
44109,Iota Accessory 44109,Accessory for multiple uses,2627-11-05,2629-11-05
44110,Kappa Unit 44110,Unit for industrial applications,2627-11-10,2629-11-10
44111,Lambda Widget 44111,Next-gen widget,2627-11-15,2629-11-15
44112,Mu Gadget 44112,Smart gadget for home,2627-11-20,2629-11-20
44113,Nu Tool 44113,Ergonomic tool,2627-11-25,2629-11-25
44114,Xi Device 44114,Energy efficient device,2627-11-30,2629-11-30
44115,Omicron Gear 44115,Heavy-duty gear,2627-12-05,2629-12-05
44116,Pi Component 44116,Component for electronics,2627-12-10,2629-12-10
44117,Rho Module 44117,Module for automation,2627-12-15,2629-12-15
44118,Sigma Part 44118,Precision part,2627-12-20,2629-12-20
44119,Tau Accessory 44119,Accessory for gadgets,2627-12-25,2629-12-25
44120,Upsilon Unit 44120,Unit for assembly lines,2627-12-30,2629-12-30
44121,Alpha Widget 44121,High quality widget,2628-01-04,2630-01-04
44122,Beta Gadget 44122,Advanced gadget for daily use,2628-01-09,2630-01-09
44123,Gamma Tool 44123,Durable tool for professionals,2628-01-14,2630-01-14
44124,Delta Device 44124,Compact and efficient device,2628-01-19,2630-01-19
44125,Epsilon Gear 44125,Precision engineered gear,2628-01-24,2630-01-24
44126,Zeta Component 44126,Essential component for machines,2628-01-29,2630-01-29
44127,Eta Module 44127,Modular design for flexibility,2628-02-03,2630-02-03
44128,Theta Part 44128,High performance part,2628-02-08,2630-02-08
44129,Iota Accessory 44129,Accessory for multiple uses,2628-02-13,2630-02-13
44130,Kappa Unit 44130,Unit for industrial applications,2628-02-18,2630-02-18
44131,Lambda Widget 44131,Next-gen widget,2628-02-23,2630-02-23
44132,Mu Gadget 44132,Smart gadget for home,2628-02-28,2630-02-28
44133,Nu Tool 44133,Ergonomic tool,2628-03-04,2630-03-04
44134,Xi Device 44134,Energy efficient device,2628-03-09,2630-03-09
44135,Omicron Gear 44135,Heavy-duty gear,2628-03-14,2630-03-14
44136,Pi Component 44136,Component for electronics,2628-03-19,2630-03-19
44137,Rho Module 44137,Module for automation,2628-03-24,2630-03-24
44138,Sigma Part 44138,Precision part,2628-03-29,2630-03-29
44139,Tau Accessory 44139,Accessory for gadgets,2628-04-03,2630-04-03
44140,Upsilon Unit 44140,Unit for assembly lines,2628-04-08,2630-04-08
44141,Alpha Widget 44141,High quality widget,2628-04-13,2630-04-13
44142,Beta Gadget 44142,Advanced gadget for daily use,2628-04-18,2630-04-18
44143,Gamma Tool 44143,Durable tool for professionals,2628-04-23,2630-04-23
44144,Delta Device 44144,Compact and efficient device,2628-04-28,2630-04-28
44145,Epsilon Gear 44145,Precision engineered gear,2628-05-03,2630-05-03
44146,Zeta Component 44146,Essential component for machines,2628-05-08,2630-05-08
44147,Eta Module 44147,Modular design for flexibility,2628-05-13,2630-05-13
44148,Theta Part 44148,High performance part,2628-05-18,2630-05-18
44149,Iota Accessory 44149,Accessory for multiple uses,2628-05-23,2630-05-23
44150,Kappa Unit 44150,Unit for industrial applications,2628-05-28,2630-05-28
44151,Lambda Widget 44151,Next-gen widget,2628-06-02,2630-06-02
44152,Mu Gadget 44152,Smart gadget for home,2628-06-07,2630-06-07
44153,Nu Tool 44153,Ergonomic tool,2628-06-12,2630-06-12
44154,Xi Device 44154,Energy efficient device,2628-06-17,2630-06-17
44155,Omicron Gear 44155,Heavy-duty gear,2628-06-22,2630-06-22
44156,Pi Component 44156,Component for electronics,2628-06-27,2630-06-27
44157,Rho Module 44157,Module for automation,2628-07-02,2630-07-02
44158,Sigma Part 44158,Precision part,2628-07-07,2630-07-07
44159,Tau Accessory 44159,Accessory for gadgets,2628-07-12,2630-07-12
44160,Upsilon Unit 44160,Unit for assembly lines,2628-07-17,2630-07-17
44161,Alpha Widget 44161,High quality widget,2628-07-22,2630-07-22
44162,Beta Gadget 44162,Advanced gadget for daily use,2628-07-27,2630-07-27
44163,Gamma Tool 44163,Durable tool for professionals,2628-08-01,2630-08-01
44164,Delta Device 44164,Compact and efficient device,2628-08-06,2630-08-06
44165,Epsilon Gear 44165,Precision engineered gear,2628-08-11,2630-08-11
44166,Zeta Component 44166,Essential component for machines,2628-08-16,2630-08-16
44167,Eta Module 44167,Modular design for flexibility,2628-08-21,2630-08-21
44168,Theta Part 44168,High performance part,2628-08-26,2630-08-26
44169,Iota Accessory 44169,Accessory for multiple uses,2628-08-31,2630-08-31
44170,Kappa Unit 44170,Unit for industrial applications,2628-09-05,2630-09-05
44171,Lambda Widget 44171,Next-gen widget,2628-09-10,2630-09-10
44172,Mu Gadget 44172,Smart gadget for home,2628-09-15,2630-09-15
44173,Nu Tool 44173,Ergonomic tool,2628-09-20,2630-09-20
44174,Xi Device 44174,Energy efficient device,2628-09-25,2630-09-25
44175,Omicron Gear 44175,Heavy-duty gear,2628-09-30,2630-09-30
44176,Pi Component 44176,Component for electronics,2628-10-05,2630-10-05
44177,Rho Module 44177,Module for automation,2628-10-10,2630-10-10
44178,Sigma Part 44178,Precision part,2628-10-15,2630-10-15
44179,Tau Accessory 44179,Accessory for gadgets,2628-10-20,2630-10-20
44180,Upsilon Unit 44180,Unit for assembly lines,2628-10-25,2630-10-25
44181,Alpha Widget 44181,High quality widget,2628-10-30,2630-10-30
44182,Beta Gadget 44182,Advanced gadget for daily use,2628-11-04,2630-11-04
44183,Gamma Tool 44183,Durable tool for professionals,2628-11-09,2630-11-09
44184,Delta Device 44184,Compact and efficient device,2628-11-14,2630-11-14
44185,Epsilon Gear 44185,Precision engineered gear,2628-11-19,2630-11-19
44186,Zeta Component 44186,Essential component for machines,2628-11-24,2630-11-24
44187,Eta Module 44187,Modular design for flexibility,2628-11-29,2630-11-29
44188,Theta Part 44188,High performance part,2628-12-04,2630-12-04
44189,Iota Accessory 44189,Accessory for multiple uses,2628-12-09,2630-12-09
44190,Kappa Unit 44190,Unit for industrial applications,2628-12-14,2630-12-14
44191,Lambda Widget 44191,Next-gen widget,2628-12-19,2630-12-19
44192,Mu Gadget 44192,Smart gadget for home,2628-12-24,2630-12-24
44193,Nu Tool 44193,Ergonomic tool,2628-12-29,2630-12-29
44194,Xi Device 44194,Energy efficient device,2629-01-03,2631-01-03
44195,Omicron Gear 44195,Heavy-duty gear,2629-01-08,2631-01-08
44196,Pi Component 44196,Component for electronics,2629-01-13,2631-01-13
44197,Rho Module 44197,Module for automation,2629-01-18,2631-01-18
44198,Sigma Part 44198,Precision part,2629-01-23,2631-01-23
44199,Tau Accessory 44199,Accessory for gadgets,2629-01-28,2631-01-28
44200,Upsilon Unit 44200,Unit for assembly lines,2629-02-02,2631-02-02
44201,Alpha Widget 44201,High quality widget,2629-02-07,2631-02-07
44202,Beta Gadget 44202,Advanced gadget for daily use,2629-02-12,2631-02-12
44203,Gamma Tool 44203,Durable tool for professionals,2629-02-17,2631-02-17
44204,Delta Device 44204,Compact and efficient device,2629-02-22,2631-02-22
44205,Epsilon Gear 44205,Precision engineered gear,2629-02-27,2631-02-27
44206,Zeta Component 44206,Essential component for machines,2629-03-04,2631-03-04
44207,Eta Module 44207,Modular design for flexibility,2629-03-09,2631-03-09
44208,Theta Part 44208,High performance part,2629-03-14,2631-03-14
44209,Iota Accessory 44209,Accessory for multiple uses,2629-03-19,2631-03-19
44210,Kappa Unit 44210,Unit for industrial applications,2629-03-24,2631-03-24
44211,Lambda Widget 44211,Next-gen widget,2629-03-29,2631-03-29
44212,Mu Gadget 44212,Smart gadget for home,2629-04-03,2631-04-03
44213,Nu Tool 44213,Ergonomic tool,2629-04-08,2631-04-08
44214,Xi Device 44214,Energy efficient device,2629-04-13,2631-04-13
44215,Omicron Gear 44215,Heavy-duty gear,2629-04-18,2631-04-18
44216,Pi Component 44216,Component for electronics,2629-04-23,2631-04-23
44217,Rho Module 44217,Module for automation,2629-04-28,2631-04-28
44218,Sigma Part 44218,Precision part,2629-05-03,2631-05-03
44219,Tau Accessory 44219,Accessory for gadgets,2629-05-08,2631-05-08
44220,Upsilon Unit 44220,Unit for assembly lines,2629-05-13,2631-05-13
44221,Alpha Widget 44221,High quality widget,2629-05-18,2631-05-18
44222,Beta Gadget 44222,Advanced gadget for daily use,2629-05-23,2631-05-23
44223,Gamma Tool 44223,Durable tool for professionals,2629-05-28,2631-05-28
44224,Delta Device 44224,Compact and efficient device,2629-06-02,2631-06-02
44225,Epsilon Gear 44225,Precision engineered gear,2629-06-07,2631-06-07
44226,Zeta Component 44226,Essential component for machines,2629-06-12,2631-06-12
44227,Eta Module 44227,Modular design for flexibility,2629-06-17,2631-06-17
44228,Theta Part 44228,High performance part,2629-06-22,2631-06-22
44229,Iota Accessory 44229,Accessory for multiple uses,2629-06-27,2631-06-27
44230,Kappa Unit 44230,Unit for industrial applications,2629-07-02,2631-07-02
44231,Lambda Widget 44231,Next-gen widget,2629-07-07,2631-07-07
44232,Mu Gadget 44232,Smart gadget for home,2629-07-12,2631-07-12
44233,Nu Tool 44233,Ergonomic tool,2629-07-17,2631-07-17
44234,Xi Device 44234,Energy efficient device,2629-07-22,2631-07-22
44235,Omicron Gear 44235,Heavy-duty gear,2629-07-27,2631-07-27
44236,Pi Component 44236,Component for electronics,2629-08-01,2631-08-01
44237,Rho Module 44237,Module for automation,2629-08-06,2631-08-06
44238,Sigma Part 44238,Precision part,2629-08-11,2631-08-11
44239,Tau Accessory 44239,Accessory for gadgets,2629-08-16,2631-08-16
44240,Upsilon Unit 44240,Unit for assembly lines,2629-08-21,2631-08-21
44241,Alpha Widget 44241,High quality widget,2629-08-26,2631-08-26
44242,Beta Gadget 44242,Advanced gadget for daily use,2629-08-31,2631-08-31
44243,Gamma Tool 44243,Durable tool for professionals,2629-09-05,2631-09-05
44244,Delta Device 44244,Compact and efficient device,2629-09-10,2631-09-10
44245,Epsilon Gear 44245,Precision engineered gear,2629-09-15,2631-09-15
44246,Zeta Component 44246,Essential component for machines,2629-09-20,2631-09-20
44247,Eta Module 44247,Modular design for flexibility,2629-09-25,2631-09-25
44248,Theta Part 44248,High performance part,2629-09-30,2631-09-30
44249,Iota Accessory 44249,Accessory for multiple uses,2629-10-05,2631-10-05
44250,Kappa Unit 44250,Unit for industrial applications,2629-10-10,2631-10-10
44251,Lambda Widget 44251,Next-gen widget,2629-10-15,2631-10-15
44252,Mu Gadget 44252,Smart gadget for home,2629-10-20,2631-10-20
44253,Nu Tool 44253,Ergonomic tool,2629-10-25,2631-10-25
44254,Xi Device 44254,Energy efficient device,2629-10-30,2631-10-30
44255,Omicron Gear 44255,Heavy-duty gear,2629-11-04,2631-11-04
44256,Pi Component 44256,Component for electronics,2629-11-09,2631-11-09
44257,Rho Module 44257,Module for automation,2629-11-14,2631-11-14
44258,Sigma Part 44258,Precision part,2629-11-19,2631-11-19
44259,Tau Accessory 44259,Accessory for gadgets,2629-11-24,2631-11-24
44260,Upsilon Unit 44260,Unit for assembly lines,2629-11-29,2631-11-29
44261,Alpha Widget 44261,High quality widget,2629-12-04,2631-12-04
44262,Beta Gadget 44262,Advanced gadget for daily use,2629-12-09,2631-12-09
44263,Gamma Tool 44263,Durable tool for professionals,2629-12-14,2631-12-14
44264,Delta Device 44264,Compact and efficient device,2629-12-19,2631-12-19
44265,Epsilon Gear 44265,Precision engineered gear,2629-12-24,2631-12-24
44266,Zeta Component 44266,Essential component for machines,2629-12-29,2631-12-29
44267,Eta Module 44267,Modular design for flexibility,2630-01-03,2632-01-03
44268,Theta Part 44268,High performance part,2630-01-08,2632-01-08
44269,Iota Accessory 44269,Accessory for multiple uses,2630-01-13,2632-01-13
44270,Kappa Unit 44270,Unit for industrial applications,2630-01-18,2632-01-18
44271,Lambda Widget 44271,Next-gen widget,2630-01-23,2632-01-23
44272,Mu Gadget 44272,Smart gadget for home,2630-01-28,2632-01-28
44273,Nu Tool 44273,Ergonomic tool,2630-02-02,2632-02-02
44274,Xi Device 44274,Energy efficient device,2630-02-07,2632-02-07
44275,Omicron Gear 44275,Heavy-duty gear,2630-02-12,2632-02-12
44276,Pi Component 44276,Component for electronics,2630-02-17,2632-02-17
44277,Rho Module 44277,Module for automation,2630-02-22,2632-02-22
44278,Sigma Part 44278,Precision part,2630-02-27,2632-02-27
44279,Tau Accessory 44279,Accessory for gadgets,2630-03-04,2632-03-04
44280,Upsilon Unit 44280,Unit for assembly lines,2630-03-09,2632-03-09
44281,Alpha Widget 44281,High quality widget,2630-03-14,2632-03-14
44282,Beta Gadget 44282,Advanced gadget for daily use,2630-03-19,2632-03-19
44283,Gamma Tool 44283,Durable tool for professionals,2630-03-24,2632-03-24
44284,Delta Device 44284,Compact and efficient device,2630-03-29,2632-03-29
44285,Epsilon Gear 44285,Precision engineered gear,2630-04-03,2632-04-03
44286,Zeta Component 44286,Essential component for machines,2630-04-08,2632-04-08
44287,Eta Module 44287,Modular design for flexibility,2630-04-13,2632-04-13
44288,Theta Part 44288,High performance part,2630-04-18,2632-04-18
44289,Iota Accessory 44289,Accessory for multiple uses,2630-04-23,2632-04-23
44290,Kappa Unit 44290,Unit for industrial applications,2630-04-28,2632-04-28
44291,Lambda Widget 44291,Next-gen widget,2630-05-03,2632-05-03
44292,Mu Gadget 44292,Smart gadget for home,2630-05-08,2632-05-08
44293,Nu Tool 44293,Ergonomic tool,2630-05-13,2632-05-13
44294,Xi Device 44294,Energy efficient device,2630-05-18,2632-05-18
44295,Omicron Gear 44295,Heavy-duty gear,2630-05-23,2632-05-23
44296,Pi Component 44296,Component for electronics,2630-05-28,2632-05-28
44297,Rho Module 44297,Module for automation,2630-06-02,2632-06-02
44298,Sigma Part 44298,Precision part,2630-06-07,2632-06-07
44299,Tau Accessory 44299,Accessory for gadgets,2630-06-12,2632-06-12
44300,Upsilon Unit 44300,Unit for assembly lines,2630-06-17,2632-06-17
44301,Alpha Widget 44301,High quality widget,2630-06-22,2632-06-22
44302,Beta Gadget 44302,Advanced gadget for daily use,2630-06-27,2632-06-27
44303,Gamma Tool 44303,Durable tool for professionals,2630-07-02,2632-07-02
44304,Delta Device 44304,Compact and efficient device,2630-07-07,2632-07-07
44305,Epsilon Gear 44305,Precision engineered gear,2630-07-12,2632-07-12
44306,Zeta Component 44306,Essential component for machines,2630-07-17,2632-07-17
44307,Eta Module 44307,Modular design for flexibility,2630-07-22,2632-07-22
44308,Theta Part 44308,High performance part,2630-07-27,2632-07-27
44309,Iota Accessory 44309,Accessory for multiple uses,2630-08-01,2632-08-01
44310,Kappa Unit 44310,Unit for industrial applications,2630-08-06,2632-08-06
44311,Lambda Widget 44311,Next-gen widget,2630-08-11,2632-08-11
44312,Mu Gadget 44312,Smart gadget for home,2630-08-16,2632-08-16
44313,Nu Tool 44313,Ergonomic tool,2630-08-21,2632-08-21
44314,Xi Device 44314,Energy efficient device,2630-08-26,2632-08-26
44315,Omicron Gear 44315,Heavy-duty gear,2630-08-31,2632-08-31
44316,Pi Component 44316,Component for electronics,2630-09-05,2632-09-05
44317,Rho Module 44317,Module for automation,2630-09-10,2632-09-10
44318,Sigma Part 44318,Precision part,2630-09-15,2632-09-15
44319,Tau Accessory 44319,Accessory for gadgets,2630-09-20,2632-09-20
44320,Upsilon Unit 44320,Unit for assembly lines,2630-09-25,2632-09-25
44321,Alpha Widget 44321,High quality widget,2630-09-30,2632-09-30
44322,Beta Gadget 44322,Advanced gadget for daily use,2630-10-05,2632-10-05
44323,Gamma Tool 44323,Durable tool for professionals,2630-10-10,2632-10-10
44324,Delta Device 44324,Compact and efficient device,2630-10-15,2632-10-15
44325,Epsilon Gear 44325,Precision engineered gear,2630-10-20,2632-10-20
44326,Zeta Component 44326,Essential component for machines,2630-10-25,2632-10-25
44327,Eta Module 44327,Modular design for flexibility,2630-10-30,2632-10-30
44328,Theta Part 44328,High performance part,2630-11-04,2632-11-04
44329,Iota Accessory 44329,Accessory for multiple uses,2630-11-09,2632-11-09
44330,Kappa Unit 44330,Unit for industrial applications,2630-11-14,2632-11-14
44331,Lambda Widget 44331,Next-gen widget,2630-11-19,2632-11-19
44332,Mu Gadget 44332,Smart gadget for home,2630-11-24,2632-11-24
44333,Nu Tool 44333,Ergonomic tool,2630-11-29,2632-11-29
44334,Xi Device 44334,Energy efficient device,2630-12-04,2632-12-04
44335,Omicron Gear 44335,Heavy-duty gear,2630-12-09,2632-12-09
44336,Pi Component 44336,Component for electronics,2630-12-14,2632-12-14
44337,Rho Module 44337,Module for automation,2630-12-19,2632-12-19
44338,Sigma Part 44338,Precision part,2630-12-24,2632-12-24
44339,Tau Accessory 44339,Accessory for gadgets,2630-12-29,2632-12-29
44340,Upsilon Unit 44340,Unit for assembly lines,2631-01-03,2633-01-03
44341,Alpha Widget 44341,High quality widget,2631-01-08,2633-01-08
44342,Beta Gadget 44342,Advanced gadget for daily use,2631-01-13,2633-01-13
44343,Gamma Tool 44343,Durable tool for professionals,2631-01-18,2633-01-18
44344,Delta Device 44344,Compact and efficient device,2631-01-23,2633-01-23
44345,Epsilon Gear 44345,Precision engineered gear,2631-01-28,2633-01-28
44346,Zeta Component 44346,Essential component for machines,2631-02-02,2633-02-02
44347,Eta Module 44347,Modular design for flexibility,2631-02-07,2633-02-07
44348,Theta Part 44348,High performance part,2631-02-12,2633-02-12
44349,Iota Accessory 44349,Accessory for multiple uses,2631-02-17,2633-02-17
44350,Kappa Unit 44350,Unit for industrial applications,2631-02-22,2633-02-22
44351,Lambda Widget 44351,Next-gen widget,2631-02-27,2633-02-27
44352,Mu Gadget 44352,Smart gadget for home,2631-03-04,2633-03-04
44353,Nu Tool 44353,Ergonomic tool,2631-03-09,2633-03-09
44354,Xi Device 44354,Energy efficient device,2631-03-14,2633-03-14
